weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
7873.0,2024-04-29 16:00,London,Spring,20.8,74.0,1.0,13.9,9875,Clear,1013.6
8031.0,2024-05-06 06:00,London,Spring,9.4,59.0,2.7,78.1,6938,Rain,1017.3
6206.0,2024-02-20 05:00,London,Winter,-3.3,60.0,14.0,27.8,4302,Rain,961.0
6646.0,2024-03-09 13:00,London,Spring,-30.0,,,10.7,8551,,971.1
8418.0,2024-05-22 09:00,London,Spring,16.6,58.0,8.5,64.5,9528,Clear,973.2
8477.0,2024-05-24 20:00,London,Spring,15.5,24.0,9.0,11.9,5030,Clear,1047.5
7862.0,2024-04-29 05:00,London,Spring,10.7,77.0,8.3,28.3,4525,Clear,
6793.0,2024-03-15 16:00,London,Spring,12.1,24.0,5.9,77.7,5333,Fog,959.0
8798.0,2024-06-07 05:00,London,Summer,15.3,32.0,3.1,49.7,4867,Clear,961.2
8369.0,2024-05-20 08:00,London,Spring,19.2,70.0,2.4,70.1,3962,Clear,1011.0
8368.0,2024-05-20 07:00,London,Spring,6.3,70.0,7.4,65.6,7122,Clear,985.5
8534.0,2024-05-27 05:00,London,Spring,14.7,63.0,9.9,50.7,3306,Clear,970.7
9616.0,2024-07-11 07:00,London,Summer,14.6,34.0,8.3,33.7,1397,Storm,1046.4
8450.0,2024/05/23 17:00:00,London,Spring,15.2,,9.0,5.0,6562,Clear,961.5
5604.0,2024-01-26 03:00,London,Winter,9.0,79.0,4.9,21.4,7582,Clear,976.7
8057.0,2024-05-07 08:00,London,Spring,21.4,34.0,7.3,0.4,5619,Clear,956.4
9578.0,2024-07-09 17:00,London,Summer,12.7,74.0,1.6,70.4,3436,Clear,1036.0
5127.0,2024-01-06 06:00,London,Winter,3.8,93.0,27.4,24.9,2640,Clear,952.2
8877.0,2024-06-10 12:00,London,Summer,20.7,35.0,8.9,61.2,8223,Clear,1033.5
7936.0,2024-05-02 07:00,London,Spring,20.4,37.0,6.4,43.0,3258,Storm,979.2
8532.0,Invalid Date,London,Spring,9.7,39.0,5.4,70.2,4994,Clear,1046.7
7731.0,2024-04-23 18:00,London,Spring,21.1,79.0,0.8,60.2,4559,Clear,1040.5
5828.0,2024-02-04 11:00,London,Winter,-1.0,73.0,13.0,9.9,4105,Clear,1048.9
6640.0,2024-03-09 07:00,London,Spring,10.2,63.0,3.1,20.7,341,Clear,964.5
5985.0,2024-02-11 00:00,London,Winter,3.9,95.0,6.9,1.3,946,Clear,1027.3
8282.0,2024-05-16 17:00,London,Spring,18.9,54.0,6.9,62.9,6176,Clear,956.1
5065.0,2024-06-27 01:00,London,Summer,23.9,37.0,,30.6,9678,Clear,983.0
7189.0,2024-04-01 04:00,London,Spring,12.7,60.0,6.1,55.6,6427,Rain,951.5
9843.0,2024-07-20 18:00,London,Summer,21.2,60.0,1.3,18.1,,Storm,
7444.0,2024-04-11T19:00Z,London,Spring,22.7,62.0,4.7,281.92251556508086,,Clear,
5363.0,2024-01-16 02:00,London,Winter,2.4,76.0,14.9,51.1,763,Snow,1010.5
7350.0,2024/04/07 21:00:00,London,Spring,6.0,30.0,5.5,64.9,9673,Rain,991.6
5346.0,2024-01-15 09:00,London,Winter,4.4,,23.3,29.3,4047,Clear,992.3
5815.0,2024-02-03 22:00,London,Winter,11.5,67.0,22.3,27.9,3241,Clear,963.3
8206.0,2024-05-13 13:00,London,Spring,18.5,68.0,1.1,20.5,9612,Fog,977.4
9371.0,2024-07-01 02:00,London,Summer,18.1,54.0,0.1,52.5,7372,Clear,
7410.0,2024-04-10 09:00,London,Spring,14.8,71.0,2.3,59.4,3208,Clear,1014.9
8326.0,2024-05-18 13:00,London,Spring,7.4,64.0,7.3,5.4,6255,Snow,1042.5
9107.0,2024-06-20 02:00,London,Summer,21.5,20.0,7.2,78.9,6033,Clear,985.2
7117.0,2024-03-29 04:00,London,Spring,11.6,63.0,9.3,43.0,6403,Fog,952.5
6835.0,2024-03-17 10:00,London,Spring,,77.0,4.4,,105,Storm,995.8
5794.0,2024-02-03 01:00,London,Winter,-4.5,91.0,27.7,23.1,4319,Clear,1013.3
5046.0,2024-06-16 08:00,London,Summer,26.6,58.0,2.0,61.5,5305,Clear,954.0
7675.0,2024-04-21 10:00,London,Spring,11.9,76.0,8.0,36.6,4471,Clear,1033.2
5095.0,2024-01-04 22:00,London,Winter,-4.7,88.0,14.2,18.5,5137,Clear,975.4
9226.0,2024-06-25 01:00,London,Summer,22.6,65.0,4.4,75.9,3183,Clear,1026.3
8757.0,2024-06-05 12:00,London,Summer,17.7,39.0,4.3,53.5,8363,Clear,998.3
7892.0,2024-04-30 11:00,London,Spring,21.6,52.0,8.1,61.5,50000,Clear,954.4
7372.0,2024-04-08 19:00,London,Spring,23.3,68.0,4.3,22.6,7359,Clear,973.8
9360.0,2024-06-30 15:00,London,Summer,30.4,57.0,4.7,24.1,6447,Clear,1036.7
,2024-05-27 02:00,,Spring,7.5,80.0,4.6,32.0,,Rain,
8229.0,2024-05-14 12:00,London,Spring,10.4,,8.3,16.3,7837,Clear,1004.0
7854.0,2024-04-28 21:00,London,Spring,18.7,33.0,5.2,,1875,Clear,976.5
7913.0,2024-05-01 08:00,London,Spring,5.3,54.0,2.3,10.1,5794,Rain,1037.8
,2024/03/18 17:00:00,London,Spring,100.0,60.0,1.7,24.0,1553,Clear,1031.7
,2024-03-18 09:00,London,Spring,21.5,76.0,4.8,12.8,2645,Storm,955.3
7646.0,2024-04-20 05:00,London,Spring,17.6,38.0,6.0,59.5,789,Clear,986.0
7244.0,2024-04-03 11:00,London,Spring,12.3,73.0,5.6,28.5,7753,Storm,1009.4
7337.0,2024-04-07 08:00,London,Spring,23.8,42.0,8.2,43.8,4959,Clear,1003.9
5951.0,2024-02-09 14:00,London,Winter,7.1,90.0,11.9,41.3,2953,Storm,960.3
8069.0,2024-05-07 20:00,London,Spring,7.2,22.0,7.6,5.2,1258,Clear,1006.6
6121.0,2024-02-16 16:00,London,Winter,8.5,99.0,1.1,56.9,5626,Rain,1035.7
7598.0,2024-04-18 05:00,London,Spring,8.2,25.0,7.3,69.6,,Rain,
7205.0,2024-04-01 20:00,London,Spring,9.7,71.0,6.2,1.1,3488,Clear,1040.4
5420.0,2024-01-18 11:00,London,Winter,-1.3,67.0,12.6,64.4,7944,Snow,979.8
5923.0,2024-02-08 10:00,London,Winter,6.9,99.0,28.3,37.3,7873,Storm,972.3
6255.0,2024-02-22 06:00,London,,,81.0,28.0,63.3,1127,Fog,959.5
5478.0,2024-01-20 21:00,London,Winter,10.7,71.0,5.1,,8354,Snow,1009.1
7036.0,2024-03-25 19:00,London,Spring,7.4,66.0,5.8,40.4,4320,Clear,1035.2
6203.0,,London,Winter,2.7,,4.9,13.4,7188,Rain,973.7
,2024-04-19 10:00,London,Spring,12.1,37.0,8.3,29.1,6704,Clear,970.7
5056.0,2024-07-22 04:00,London,Summer,14.7,47.0,0.4,16.6,7721,Rain,998.9
6971.0,2024-03-23 02:00,London,Spring,15.2,24.0,7.7,6.5,1050,Clear,954.8
8111.0,2024-05-09 14:00,,Spring,17.7,51.0,2.2,34.5,7344,Clear,1030.1
9019.0,2024-06-16 10:00,London,,31.4,29.0,0.7,57.2,4198,Clear,970.8
7152.0,2024-03-30 15:00,London,Spring,24.7,-10.0,133.8546282293838,324.712175069706,8675,Clear,
8688.0,2024-06-02 15:00,London,Summer,27.5,,6.1,65.5,3400,,995.1
6998.0,2024-03-24 05:00,London,Spring,14.0,27.0,7.0,3.3,173,Fog,964.1
9034.0,2024-06-17 01:00,London,Summer,31.5,62.0,5.7,66.0,3210,Clear,990.5
8055.0,2024-05-07 06:00,London,Spring,18.7,35.0,1.8,3.2,6378,Rain,950.7
6249.0,2024-02-22 00:00,London,Winter,-3.4,81.0,10.8,51.2,539,Clear,1038.4
7193.0,2024-04-01 08:00,London,Spring,14.5,70.0,4.6,2.8,5246,Clear,987.5
7713.0,2024-04-23 00:00,London,Spring,19.2,59.0,2.3,30.6,4010,Clear,1043.9
5993.0,2024-02-11 08:00,London,Winter,1.2,71.0,14.6,69.4,899,Snow,994.2
7191.0,2024-04-01 06:00,London,Spring,13.1,21.0,7.9,14.5,94,Rain,967.6
8763.0,2024-06-05 18:00,London,Summer,10.4,30.0,9.9,62.0,3591,Clear,1015.3
8598.0,2024-05-29 21:00,London,Spring,,66.0,7.4,14.0,3461,Storm,963.8
6319.0,2024-02-24 22:00,London,Winter,-4.9,78.0,17.0,60.7,1784,Clear,965.3
6864.0,2024-03-18 15:00,London,Spring,23.3,53.0,1.3,48.5,2075,Clear,952.0
7344.0,2024-04-07 15:00,London,Spring,7.0,55.0,6.3,78.3,2165,Rain,987.1
7450.0,2024-04-12 01:00,London,Spring,5.2,25.0,8.5,1.9,8181,Rain,
7137.0,2024-03-30 00:00,London,Spring,18.4,53.0,4.5,78.9,365,Snow,1017.2
6066.0,2024-02-14 09:00,London,Winter,3.1,70.0,21.3,29.7,4097,Clear,1005.2
5646.0,2024-01-27 21:00,London,Winter,1.8,99.0,14.6,,6250,Clear,1027.2
9228.0,2024-06-25 03:00,London,Summer,34.8,48.0,5.7,17.6,5652,Clear,962.1
7622.0,2024-04-19 05:00,London,Spring,10.8,23.0,4.1,55.1,5437,Snow,961.1
5078.0,2024-01-04 05:00,London,Winter,11.3,76.0,18.3,75.9,4709,Clear,1031.5
7899.0,2024-04-30 18:00,London,Spring,22.5,76.0,7.4,33.2,8077,Clear,953.1
6315.0,2024-02-24 18:00,London,Winter,14.6,62.0,15.0,33.8,4040,Clear,1042.2
9592.0,2024-07-10 07:00,London,Dry,29.4,60.0,,10.7,2665,Clear,1036.2
5873.0,2024-02-06 08:00,London,Winter,4.8,76.0,16.1,20.5,6427,Storm,994.4
8851.0,2024-06-09 10:00,London,Summer,21.5,32.0,5.1,38.9,6909,Clear,1012.4
5053.0,2024/03/25 00:00:00,London,Monsoon,20.6,32.0,5.5,76.1,4781,Clear,1007.7
7966.0,2024-05-03 13:00,London,Spring,17.6,63.0,6.8,1.1,2701,Clear,1003.9
8392.0,2024-05-21 07:00,London,Spring,22.8,78.0,3.6,2.4,5084,Clear,1002.0
7561.0,2024-04-16 16:00,London,Dry,10.8,38.0,2.8,53.3,Very Low,Clear,964.0
9642.0,2024-07-12 09:00,London,Summer,13.7,69.0,1.1,68.4,7614,Clear,1008.0
7636.0,2024-04-19 19:00,London,Spring,15.7,39.0,4.2,46.1,4127,Rain,964.9
,2024-05-27 02:00,,Spring,7.5,80.0,4.6,32.0,,Rain,
5376.0,2024-01-16 15:00,London,Winter,0.9,64.0,18.3,12.7,9810,Rain,1024.0
6909.0,2024-03-20 12:00,London,Spring,15.3,41.0,1.3,49.8,9424,Snow,1033.6
9845.0,2024-07-20 20:00,London,Summer,24.2,56.0,7.6,74.6,2222,Clear,999.9
5046.0,2024-03-28 12:00,London,Spring,23.7,69.0,5.9,51.2,1493,Clear,950.6
,2024-06-16 19:00,London,Summer,28.2,,8.1,61.6,842,Clear,990.0
6605.0,2024-03-07 20:00,London,Spring,14.5,20.0,6.4,3.7,3292,Clear,971.7
6119.0,2024-02-16 14:00,London,Winter,11.7,67.0,3.1,65.1,1837,Snow,1028.6
8678.0,,London,Summer,60.0,62.0,3.4,30.8,5955,Clear,950.3
8491.0,2024-05-25 10:00,London,Spring,24.1,54.0,0.4,64.8,6731,Rain,958.2
6031.0,2024-02-12 22:00,London,Winter,0.8,82.0,29.1,36.1,297,Rain,999.8
7959.0,2024-05-03 06:00,London,Spring,6.4,37.0,6.0,33.6,5511,Clear,1016.7
6995.0,2024-03-24 02:00,London,Spring,12.2,76.0,2.7,78.6,1978,Storm,1029.3
5041.0,2024-03-27 20:00,London,Spring,14.0,47.0,0.5,57.1,4807,Fog,1041.6
9573.0,2024-07-09 12:00,London,Summer,25.7,67.0,0.3,61.5,8208,Clear,1004.6
7377.0,2024-04-09 00:00,London,Spring,12.0,76.0,4.3,16.9,7583,Rain,974.3
6343.0,2024-02-25 22:00,London,Winter,6.9,89.0,23.6,64.2,3474,Storm,968.7
5321.0,2024-01-14 08:00,London,Winter,5.3,61.0,27.8,8.1,9310,Storm,976.6
6620.0,2024-03-08 11:00,London,Spring,19.0,38.0,1.3,64.0,7873,Clear,982.1
8714.0,2024-06-03 17:00,London,Summer,32.9,80.0,7.1,25.3,2019,Storm,1010.5
7061.0,2024-03-26 20:00,London,Spring,18.7,60.0,9.6,43.2,133,,967.1
7220.0,2024-04-02 11:00,London,Spring,18.1,61.0,6.7,25.0,6432,Clear,969.5
6674.0,2024-03-10 17:00,London,Spring,13.6,41.0,6.1,4.2,2034,Rain,994.1
5261.0,2024-01-11 20:00,London,Winter,0.4,95.0,24.4,66.2,8139,Clear,977.5
9966.0,2024-07-25 21:00,London,Summer,19.3,65.0,6.4,22.1,4346,Clear,953.9
7040.0,2024-03-25 23:00,London,Spring,17.7,65.0,4.2,60.1,9328,Clear,965.9
5902.0,2024-02-07 13:00,London,Winter,10.4,96.0,24.2,43.4,6220,Clear,1021.6
8745.0,2024-06-05 00:00,London,Summer,15.7,33.0,5.3,18.5,2265,Snow,1046.9
7027.0,2024-03-25 10:00,London,Spring,6.8,43.0,4.6,38.0,769,Clear,987.3
9235.0,2024-06-25 10:00,London,Summer,17.3,34.0,6.0,35.5,8472,Fog,987.2
6918.0,2024-03-20 21:00,London,Spring,8.6,74.0,1.6,57.6,7035,Clear,1039.0
6829.0,2024-03-17 04:00,London,Spring,23.1,31.0,7.5,45.5,9012,Clear,972.8
6574.0,2024-03-06 13:00,London,Spring,8.4,52.0,1.0,,1350,Fog,1018.4
9416.0,2024-07-02 23:00,London,Summer,32.7,74.0,3.4,76.0,976,Clear,954.7
9617.0,2024-07-11 08:00,London,Summer,17.5,200.0,2.4,,Low,Rain,982.2
9209.0,2024-06-24 08:00,London,Summer,,27.0,2.1,13.1,8060,Snow,965.2
5225.0,2024-01-10 08:00,London,Winter,-4.0,67.0,3.4,11.0,3862,Snow,989.2
5724.0,2024-01-31 03:00,London,Winter,2.4,88.0,22.6,52.8,7748,,1027.2
9713.0,2024-07-15 08:00,London,Summer,30.4,71.0,3.0,22.1,3718,Snow,961.1
6142.0,2024-02-17 13:00,London,Winter,3.5,73.0,11.6,26.4,5954,Clear,989.3
7763.0,2024-04-25 02:00,London,Spring,7.4,54.0,3.3,52.1,673,Clear,992.6
5847.0,2024-02-05 06:00,London,Winter,2.8,64.0,24.4,46.1,5550,Snow,961.8
9290.0,2024-06-27 17:00,London,Rainy,26.3,21.0,,52.8,1942,Clear,1047.8
7552.0,2024-04-16 07:00,London,Spring,9.3,49.0,3.1,5.3,5887,Clear,1017.3
7929.0,2024-05-02 00:00,London,Spring,17.1,68.0,4.9,4.1,4390,Fog,1013.2
5118.0,Unknown,London,Winter,2.0,87.0,,76.2,8510,Clear,1009.0
5646.0,2024-01-27 21:00,London,Winter,1.8,99.0,14.6,,6250,Clear,1027.2
5004.0,2024-01-01 03:00,London,Winter,0.6,99.0,20.9,53.0,2759,Clear,1047.6
9171.0,2024-06-22 18:00,London,Summer,10.7,20.0,3.0,72.1,9120,Storm,1026.2
5468.0,2024-01-20 11:00,London,Winter,11.0,99.0,18.8,51.0,9250,Clear,990.8
5006.0,2024-01-01 05:00,London,Winter,9.4,66.0,15.9,40.6,3823,Clear,968.7
5920.0,2024-02-08 07:00,London,Winter,4.3,99.0,13.9,46.2,9361,Clear,968.0
7596.0,2024-04-18 03:00,London,Spring,22.3,22.0,7.9,46.2,6201,Clear,966.5
,,London,Summer,20.9,71.0,158.9879532116784,45.9,8028,Fog,999.0
6064.0,2024-02-14 07:00,London,Winter,13.4,77.0,4.1,2.0,2238,Clear,1022.9
7591.0,2024-04-17 22:00,London,,8.3,71.0,,17.8,7103,Rain,956.6
5243.0,2024-01-11 02:00,London,Winter,100.0,69.0,27.3,44.9,9964,Storm,
6161.0,2024-02-18 08:00,London,Winter,11.4,70.0,9.7,61.7,7557,Rain,1002.4
7871.0,2024-04-29 14:00,London,Spring,13.7,30.0,1.5,42.2,7172,Clear,961.9
8736.0,2024-06-04 15:00,London,Summer,32.0,57.0,9.6,49.2,7036,Clear,1034.2
7398.0,2024-04-09 21:00,London,Spring,19.5,25.0,7.7,54.9,6313,Clear,1045.2
8518.0,2024-05-26 13:00,London,Spring,5.3,35.0,8.9,5.9,8410,Storm,1010.4
8422.0,2024-05-22 13:00,London,Spring,20.2,48.0,1.4,22.5,5072,Rain,1030.3
7564.0,2024-04-16 19:00,London,Spring,18.7,70.0,2.5,47.1,5338,Clear,1009.2
6606.0,2024/03/07 21:00:00,London,Spring,9.9,55.0,5.1,66.5,2384,,960.2
5036.0,2024-03-11 15:00,London,Spring,8.3,20.0,5.8,47.6,8196,Clear,1027.7
7325.0,2024-04-06 20:00,London,Spring,14.3,72.0,0.6,1.4,7072,Rain,1009.2
,2024-04-22 21:00,London,Spring,,38.0,0.9,41.3,9529,Rain,999.4
9621.0,2024-07-11 12:00,London,Summer,16.9,25.0,3.9,11.2,3281,Storm,1000.3
6313.0,2024-02-24 16:00,London,Winter,,97.0,26.4,13.8,3918,Clear,968.3
8449.0,2024-05-23 16:00,London,Spring,11.5,-10.0,1.6,65.3,1278,Clear,969.1
8813.0,2024-06-07 20:00,London,Summer,33.0,76.0,3.7,51.1,8999,Clear,980.1
,2024/07/22 16:00:00,London,Summer,27.6,25.0,8.0,29.7,4834,Rain,1005.9
7363.0,2024-04-08 10:00,London,Spring,6.6,54.0,9.3,75.5,5944,Clear,1038.4
6976.0,2024-03-23 07:00,London,Spring,7.3,40.0,7.4,68.6,1472,Storm,1012.1
8515.0,Unknown,London,Spring,7.5,43.0,3.5,41.9,9465,Rain,962.5
6762.0,2024-03-14 09:00,London,,19.0,-10.0,4.1,35.8,,Clear,
7740.0,2024-04-24 03:00,London,Spring,13.1,71.0,3.1,3.2,1217,Clear,1042.0
9972.0,2024-07-26 03:00,London,Summer,30.9,45.0,9.0,76.0,7887,Clear,1030.7
7473.0,2024-04-13 00:00,London,Spring,22.9,74.0,2.5,27.1,9310,Rain,1012.0
9008.0,2024-06-15 23:00,London,Summer,13.3,29.0,5.3,35.9,4272,Clear,1043.8
6494.0,2024-03-03 05:00,London,Spring,8.7,76.0,5.7,65.9,3156,Clear,970.5
9207.0,2024-06-24 06:00,London,Summer,13.8,78.0,9.2,42.3,4798,Clear,963.5
7159.0,2024-03-30 22:00,London,Spring,21.1,50.0,8.0,53.3,6338,Clear,1006.6
6170.0,2024-02-18 17:00,London,Winter,5.3,76.0,6.0,22.1,7454,Clear,1012.6
5075.0,2024-07-05 03:00,London,Summer,11.5,53.0,0.9,71.2,3568,Storm,989.7
5233.0,,London,Winter,6.5,64.0,28.4,58.0,4466,Storm,975.8
5067.0,2024-01-03 18:00,,Winter,2.0,94.0,15.9,432.9724409434838,524,Fog,1017.7
6604.0,2024-03-07 19:00,London,Spring,18.8,32.0,5.1,37.3,2728,Storm,985.7
8284.0,2024-05-16 19:00,London,Spring,14.4,21.0,3.4,58.8,6601,Clear,1025.1
8597.0,2024-05-29 20:00,London,Spring,22.1,46.0,9.2,28.4,2523,Clear,997.4
5126.0,2024-01-06 05:00,London,Winter,14.9,98.0,17.8,4.2,4505,Fog,996.6
6297.0,2024-02-24 00:00,London,Winter,0.9,99.0,20.4,73.4,1406,Clear,1045.6
6977.0,2024-03-23 08:00,London,Spring,16.3,41.0,1.0,35.0,9617,Rain,1006.3
9746.0,2024-07-16 17:00,London,Summer,23.5,59.0,0.2,39.1,4127,Storm,983.1
9709.0,2024-07-15 04:00,London,Summer,34.8,34.0,6.4,25.1,9768,Clear,971.7
7076.0,2024-03-27 11:00,London,Spring,19.5,74.0,7.6,41.6,2596,Clear,951.0
8087.0,2024-05-08 14:00,London,Spring,13.6,29.0,3.3,32.0,8166,Clear,954.4
9563.0,2024-07-09 02:00,London,Summer,30.3,35.0,0.7,5.9,5860,Clear,1014.1
8346.0,2024-05-19 09:00,London,Spring,21.5,34.0,2.3,61.2,1821,Clear,1027.8
9692.0,2024-07-14 11:00,London,Summer,32.7,33.0,0.5,57.3,4680,Rain,1047.7
7798.0,2024-04-26 13:00,London,Spring,11.3,60.0,9.2,30.1,2640,Clear,972.2
5919.0,2024-02-08 06:00,London,,5.5,86.0,7.4,70.8,3653,Snow,990.8
6647.0,2024-03-09 14:00,London,Spring,13.3,54.0,4.4,48.5,4688,Rain,1035.1
5365.0,2024-01-16 04:00,London,Winter,6.3,94.0,26.2,2.2,2612,Snow,1028.3
8288.0,2024-05-16 23:00,London,Spring,17.3,78.0,8.1,10.9,5755,Storm,
7126.0,2024-03-29 13:00,London,Spring,24.5,70.0,4.0,64.9,5005,Clear,989.4
9124.0,2024-06-20 19:00,London,Summer,30.9,52.0,,66.3,2064,Clear,1036.2
5526.0,2024-01-22 21:00,London,Winter,6.7,69.0,28.9,78.5,2153,Fog,1004.5
5056.0,2024-01-03 07:00,London,Dry,-2.9,76.0,27.5,,9505,Rain,975.3
5639.0,2024-01-27 14:00,London,Winter,9.4,96.0,24.8,60.7,1357,Rain,970.9
5303.0,2024-01-13 14:00,London,Winter,5.6,78.0,18.7,8.5,2260,Fog,965.8
7767.0,2024-04-25T06:00Z,,Spring,22.7,54.0,8.5,27.0,9152,Rain,972.8
6277.0,2024-02-23 04:00,London,Winter,7.3,63.0,24.4,8.8,6230,Rain,953.7
7056.0,2024-03-26 15:00,London,Spring,23.6,75.0,9.3,15.8,6234,Rain,984.2
9433.0,Invalid Date,London,Summer,27.0,38.0,3.0,10.9,2737,Clear,983.0
8645.0,2024-05-31 20:00,London,Spring,5.8,80.0,1.4,16.9,1023,Clear,975.3
9144.0,2024-06-21 15:00,London,Summer,13.0,63.0,0.2,44.6,4951,Rain,999.5
7879.0,2024-04-29 22:00,London,Spring,17.8,47.0,1.4,3.4,1668,Rain,966.8
9203.0,2024-06-24 02:00,London,Summer,27.1,30.0,9.5,45.9,9958,Clear,1045.3
7287.0,2024-04-05 06:00,London,Spring,10.7,38.0,1.9,39.4,9054,Clear,958.1
7262.0,2024-04-04 05:00,London,Spring,21.1,60.0,0.3,28.1,3952,Rain,982.2
7297.0,2024-04-05 16:00,London,Spring,18.6,47.0,8.5,52.4,8404,Clear,991.2
6754.0,2024-03-14 01:00,London,Spring,20.5,72.0,2.0,21.0,7559,Rain,1004.1
6969.0,2024-03-23 00:00,London,Spring,23.5,20.0,4.8,63.5,4357,Clear,1022.3
9569.0,2024-07-09 08:00,London,Summer,33.6,45.0,6.9,60.7,713,Snow,979.3
8118.0,2024-05-09 21:00,London,Spring,20.1,20.0,3.4,65.5,788,Clear,1047.4
7394.0,2024-04-09 17:00,London,Spring,19.0,33.0,2.2,4.9,6776,Clear,1022.6
5524.0,2024-01-22 19:00,London,Winter,0.4,87.0,15.5,17.2,2400,Clear,971.4
8901.0,2024-06-11 12:00,London,Summer,21.1,24.0,4.1,41.5,5760,Clear,982.4
8123.0,2024-05-10 02:00,,Spring,21.6,44.0,4.8,79.0,50000,Clear,989.3
9157.0,2024-06-22 04:00,London,Summer,16.6,45.0,7.4,69.6,1266,Clear,987.4
6970.0,2024-03-23 01:00,London,Spring,21.1,200.0,8.8,11.7,1079,Storm,
5672.0,2024-01-28 23:00,London,Winter,-2.3,63.0,0.6,33.1,3245,Clear,1019.5
9189.0,2024-06-23 12:00,London,Rainy,14.2,59.0,6.4,34.1,2260,Clear,988.6
5667.0,2024-01-28 18:00,London,Winter,9.0,63.0,22.3,24.4,2919,Snow,968.2
9555.0,2024-07-08 18:00,London,Summer,24.9,22.0,197.37333694109634,63.3,4994,Clear,1014.8
6888.0,2024-03-19 15:00,London,Spring,6.3,40.0,8.6,37.1,9818,Clear,983.4
,2024-05-16 02:00,London,Spring,9.9,67.0,4.7,35.0,9269,Fog,1021.7
5281.0,2024-01-12 16:00,,Winter,-2.5,74.0,14.1,6.3,,Snow,984.6
6720.0,2024-03-12 15:00,London,Spring,23.0,75.0,5.4,50.8,6902,Clear,974.5
7948.0,2024-05-02 19:00,London,Spring,18.5,30.0,1.5,74.7,6899,Rain,1020.6
9456.0,2024-07-04 15:00,London,Summer,25.1,42.0,3.7,11.3,4379,Rain,1049.6
5900.0,2024-02-07 11:00,London,Winter,-2.2,81.0,17.5,24.0,6348,Storm,976.0
5071.0,2024-02-05 06:00,London,Winter,2.8,64.0,24.4,46.1,5550,Snow,961.8
5761.0,2024-02-01 16:00,London,Winter,-0.9,69.0,22.2,53.8,1015,Snow,985.0
6907.0,2024-03-20 10:00,London,Spring,8.9,150.0,,20.7,725,Rain,1009.6
9043.0,2024-06-17 10:00,London,Summer,12.5,37.0,2.5,48.8,6190,Clear,1032.1
8824.0,2024-06-08 07:00,London,Summer,30.8,20.0,5.1,16.3,2992,Clear,1019.2
9139.0,2024-06-21 10:00,London,Summer,29.2,68.0,7.1,60.0,7791,Clear,962.2
8819.0,2024-06-08 02:00,London,Rainy,,46.0,9.5,42.1,2271,Clear,973.5
9301.0,2024-06-28 04:00,London,Summer,25.0,51.0,8.5,78.9,3421,Clear,1001.8
7594.0,2024-04-18 01:00,London,Spring,16.1,46.0,8.1,29.3,1807,Snow,993.6
9165.0,2024-06-22 12:00,London,Summer,19.7,66.0,7.8,37.5,4738,Rain,955.2
,2024-05-06 07:00,London,Spring,,27.0,233.57047135871295,65.1,6223,Clear,
8580.0,2024-05-29 03:00,London,Spring,14.5,78.0,5.7,43.9,Very Low,,1017.1
7833.0,2024-04-28 00:00,London,Spring,8.4,33.0,0.4,66.0,6735,Clear,970.6
8473.0,2024-05-24 16:00,London,Spring,24.6,57.0,,64.2,8943,Rain,986.7
5138.0,2024-01-06 17:00,London,Winter,3.0,91.0,24.7,53.0,3787,Clear,1042.3
7181.0,2024-03-31 20:00,London,Spring,14.5,28.0,1.4,41.3,2927,Rain,1015.2
7129.0,2024-03-29 16:00,London,Spring,19.1,21.0,1.7,54.5,245,Storm,1015.7
8178.0,2024-05-12 09:00,London,Spring,7.4,41.0,8.0,10.7,4738,Clear,998.5
9586.0,2024-07-10 01:00,London,Summer,14.5,51.0,0.6,20.7,3715,Clear,1048.7
9262.0,2024-06-26 13:00,London,Summer,34.5,31.0,9.8,63.9,5971,Clear,953.8
9345.0,2024-06-30 00:00,London,Summer,26.3,64.0,2.2,62.8,6999,Clear,1012.7
6332.0,2024-02-25 11:00,London,Winter,10.7,62.0,8.6,37.6,1892,Clear,956.9
7018.0,2024-03-25 01:00,London,Spring,17.2,55.0,0.6,69.1,8440,Rain,1019.9
9543.0,2024-07-08 06:00,,Summer,31.1,49.0,4.2,37.0,6143,Clear,1004.6
7483.0,2024-04-13 10:00,London,Spring,24.6,70.0,9.8,18.3,8504,Clear,1018.5
6359.0,2024-02-26 14:00,London,Winter,6.3,86.0,4.5,23.5,2245,Fog,1041.9
6330.0,2024-02-25 09:00,London,Winter,7.3,92.0,9.3,61.8,9234,Clear,1043.8
7151.0,2024-03-30 14:00,London,Spring,,65.0,4.5,74.1,633,,970.5
9531.0,2024-07-07 18:00,London,Summer,32.4,67.0,3.7,1.2,1171,Clear,1004.8
,2024-03-29 10:00,London,Spring,14.6,55.0,6.6,38.5,7661,,959.8
8982.0,2024-06-14 21:00,London,Summer,26.9,38.0,6.3,10.8,8480,Clear,978.0
6253.0,2024-02-22 04:00,London,Winter,1.4,95.0,16.2,12.4,3213,Fog,954.9
8279.0,2024-05-16 14:00,London,Spring,12.4,46.0,5.5,61.5,7757,Storm,1019.3
8375.0,2024-05-20 14:00,London,Spring,22.3,54.0,9.0,34.2,1275,Rain,994.5
7815.0,2024/04/27 06:00:00,London,,8.6,,5.8,13.3,5767,Clear,1002.7
