date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,weather_condition,air_pressure_hpa,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
2024-05-28 12:00:00,London,Spring,16.4,56.0,8.7,20.5,Clear,1036.6,Kensington,1973.0,106.9,0.0,Low,Dry,8881.0
2024-07-07 10:00:00,London,Summer,16.4,22.0,9.4,16.4,Rain,1037.3,Lambeth,1102.0,72.1,0.0,Low,Dry,390.0
2024-02-06 20:00:00,London,Winter,-1.6,95.0,25.7,4.4,Clear,964.2,Islington,1316.0,44.1,0.0,Low,Dry,185.0
2024-06-21 23:00:00,London,Summer,33.2,35.0,2.6,,Fog,1032.7,Southwark,854.0,85.3,0.0,Low,Damaged,
2024-05-31 22:00:00,London,Spring,9.8,69.0,9.1,52.4,Rain,1014.9,Westminster,731.0,73.6,0.0,Low,Snowy,3245.0
2024-06-12 20:00:00,London,Summer,23.9,38.0,7.4,12.7,Clear,958.8,Westminster,649.0,116.3,0.0,Low,Dry,489.0
2024-03-07 23:00:00,London,Spring,22.6,44.0,5.8,5.4,Clear,1004.8,Westminster,761.0,63.6,0.0,Low,Wet,2219.0
2024-03-07 10:00:00,London,Spring,16.0,56.0,0.7,65.7,Rain,952.4,Greenwich,491.0,42.0,0.0,Low,Damaged,2209.0
2024-02-02 03:00:00,London,Winter,6.9,80.0,19.0,3.5,Clear,1041.7,Lambeth,1128.0,73.1,0.0,Low,Dry,3172.0
2024-04-18 19:00:00,London,Spring,8.5,42.0,3.3,76.1,Rain,1015.3,Camden,4821.0,13.3,0.0,High,Wet,6779.0
2024-05-14 08:00:00,London,Spring,16.9,56.0,1.1,5.2,Fog,995.2,Chelsea,3243.0,28.7,0.0,Medium,Snowy,2829.0
2024-04-04 17:00:00,London,Spring,7.0,38.0,1.5,4.0,Clear,999.5,Lambeth,4235.0,29.2,0.0,High,Snowy,6222.0
2024-03-18 20:00:00,London,Spring,22.9,34.0,7.5,76.6,Clear,1044.1,Islington,112.0,112.5,0.0,Low,Snowy,403.0
2024-02-15 05:00:00,London,Winter,12.2,89.0,8.5,69.3,Fog,982.7,Kensington,803.0,85.2,0.0,Low,Wet,8841.0
2024-01-01 10:00:00,London,Winter,-3.6,,,63.2,Rain,954.5,Islington,494.0,46.3,0.0,Low,Snowy,2023.0
2024-02-25 05:00:00,London,Winter,1.6,99.0,2.1,61.2,Snow,961.2,Kensington,363.0,67.5,0.0,Low,Damaged,7586.0
2024-05-21 06:00:00,London,Spring,16.8,55.0,3.1,38.5,Clear,1039.8,Greenwich,712.0,77.2,0.0,Low,Snowy,4693.0
2024-02-03 14:00:00,London,Winter,-1.5,81.0,27.7,8.4,Clear,954.3,Islington,879.0,71.1,0.0,Low,Damaged,3625.0
2024-06-20 07:00:00,London,Summer,24.7,33.0,6.8,44.5,Rain,1041.9,Hackney,1812.0,57.0,0.0,Low,Dry,1002.0
2024-06-25 23:00:00,London,Summer,21.9,30.0,9.1,38.7,Clear,958.7,Southwark,142.0,106.1,0.0,Low,Snowy,733.0
2024-06-21 09:00:00,London,Summer,16.4,22.0,5.1,62.0,Storm,960.8,Hackney,3311.0,19.6,0.0,Medium,Wet,382.0
2024-03-28 20:00:00,London,Spring,6.9,45.0,1.9,37.1,Clear,974.0,Hackney,820.0,90.4,2.0,Low,Damaged,4565.0
2024-07-04 07:00:00,London,Summer,32.4,35.0,2.3,41.1,Clear,1021.9,Lambeth,4511.0,21.0,0.0,High,Wet,9836.0
2024-02-10 03:00:00,London,Winter,-2.0,98.0,8.3,41.1,Rain,995.7,Southwark,1116.0,96.0,0.0,Low,Dry,2308.0
2024-05-22 07:00:00,London,Spring,8.4,65.0,2.9,72.3,Clear,1027.5,Southwark,2495.0,108.3,0.0,Low,Wet,9402.0
2024-06-14 00:00:00,London,Summer,29.6,35.0,1.6,14.2,Clear,986.3,Lambeth,1156.0,85.7,0.0,Low,Damaged,9691.0
2024-04-29 08:00:00,London,Spring,14.4,20.0,,40.5,Clear,1007.4,Greenwich,3892.0,29.7,0.0,Medium,Wet,
2024-01-17 14:00:00,London,Winter,8.4,74.0,17.6,24.3,Snow,1043.5,Islington,1234.0,109.1,20.0,Low,Snowy,4634.0
2024-04-19 16:00:00,London,Spring,15.3,66.0,9.2,60.7,Clear,988.9,Hackney,1456.0,75.6,0.0,Low,Dry,8082.0
2024-04-03 16:00:00,London,Spring,21.5,62.0,7.4,70.6,Storm,951.0,Hackney,1196.0,115.7,1.0,Low,Wet,5525.0
2024-05-04 20:00:00,London,Spring,24.1,44.0,3.4,16.3,Clear,995.5,Lambeth,1958.0,68.2,0.0,Low,Snowy,3888.0
2024-01-30 08:00:00,London,Winter,5.6,82.0,15.9,60.8,Fog,1006.5,Greenwich,4271.0,25.5,0.0,High,Dry,20000.0
2024-01-18 23:00:00,London,Winter,0.8,89.0,9.3,74.1,Clear,1025.4,Kensington,563.0,100.8,0.0,Low,Wet,8844.0
2024-07-23 06:00:00,London,Summer,12.8,22.0,7.5,30.8,Snow,1042.0,Westminster,1387.0,46.5,,Low,Snowy,1137.0
2024-01-13 04:00:00,London,Winter,6.0,84.0,17.3,31.8,Clear,1043.1,Kensington,1076.0,61.5,0.0,Low,Snowy,5041.0
2024-05-25 18:00:00,London,Spring,8.7,65.0,3.1,76.1,Clear,,Greenwich,2928.0,73.0,3.0,Low,Dry,5957.0
2024-01-07 01:00:00,London,Winter,4.5,94.0,1.5,71.3,Clear,1002.6,Westminster,1995.0,42.5,0.0,Low,Damaged,330.0
2024-06-30 12:00:00,London,Summer,12.9,44.0,0.5,21.0,Snow,1040.5,Chelsea,636.0,52.7,0.0,Low,Snowy,4822.0
2024-03-25 17:00:00,London,Spring,9.1,65.0,3.2,17.9,Rain,1041.4,Westminster,3480.0,24.2,0.0,Medium,Wet,7950.0
2024-06-04 21:00:00,London,Summer,20.2,79.0,6.5,18.8,Clear,957.6,Kensington,504.0,75.7,0.0,Low,Dry,20000.0
2024-07-03 01:00:00,London,Summer,24.8,46.0,0.5,4.3,Clear,1001.8,Greenwich,1599.0,58.7,0.0,Low,Damaged,2555.0
2024-02-18 13:00:00,London,Winter,0.5,95.0,19.0,14.8,Rain,967.4,Islington,706.0,44.5,0.0,Low,Snowy,8856.0
2024-05-25 20:00:00,London,Spring,18.5,48.0,3.5,70.5,Clear,1028.6,Greenwich,995.0,109.3,0.0,Low,Damaged,1612.0
2024-03-26 10:00:00,London,Spring,15.8,52.0,2.5,22.6,Clear,1045.3,Kensington,265.0,50.6,0.0,Low,Wet,1520.0
2024-06-05 16:00:00,London,Summer,13.7,,9.1,27.6,Storm,1027.0,Kensington,364.0,71.0,0.0,Low,Wet,
2024-04-19 08:00:00,London,Spring,15.9,29.0,6.5,37.7,Clear,1022.2,Kensington,2138.0,85.3,0.0,Low,Wet,4884.0
2024-07-10 13:00:00,London,Summer,21.0,29.0,4.6,54.2,Clear,1035.7,Westminster,1851.0,99.8,0.0,Low,Snowy,3327.0
2024-01-15 03:00:00,London,Winter,-2.9,60.0,18.2,63.7,Snow,1046.0,Kensington,260.0,82.4,0.0,Low,Dry,8085.0
2024-05-03 21:00:00,London,Spring,8.8,41.0,8.3,67.9,Clear,1034.7,Westminster,1605.0,90.4,0.0,Low,Snowy,2961.0
2024-01-12 01:00:00,London,Winter,11.1,88.0,0.8,76.4,Clear,1031.4,Camden,906.0,96.5,0.0,Low,Snowy,5971.0
2024-04-11 00:00:00,London,Spring,21.2,77.0,1.5,31.2,Clear,1013.6,Camden,1261.0,62.5,0.0,Low,Dry,5759.0
2024-02-22 14:00:00,London,Winter,14.3,68.0,7.8,34.9,Clear,998.8,Hackney,1282.0,108.4,1.0,Low,Damaged,6443.0
2024-03-14 19:00:00,London,Spring,23.8,78.0,5.4,21.5,Clear,,Islington,2676.0,73.2,0.0,Low,Damaged,6634.0
2024-05-26 07:00:00,London,Spring,11.1,56.0,,62.1,Clear,1010.4,Westminster,1944.0,81.8,0.0,Low,Wet,
2024-01-12 07:00:00,London,Winter,11.9,83.0,17.7,44.8,Snow,970.8,Chelsea,1824.0,95.1,0.0,Low,Snowy,465.0
2024-01-30 00:00:00,London,Winter,-2.9,84.0,3.3,32.6,Rain,964.8,Westminster,428.0,,0.0,Low,Snowy,6366.0
2024-02-01 03:00:00,London,Winter,13.9,63.0,15.1,7.1,Snow,966.1,Greenwich,633.0,66.1,0.0,Low,Dry,7969.0
2024-01-11 04:00:00,London,Winter,-4.3,100.0,25.1,29.5,Clear,985.9,Islington,171.0,95.4,0.0,Low,Dry,7326.0
2024-01-14 05:00:00,London,Winter,10.3,86.0,12.1,55.7,Rain,956.7,Lambeth,1979.0,69.2,0.0,Low,Damaged,1420.0
2024-01-14 05:00:00,London,Winter,10.3,86.0,12.1,55.7,Rain,956.7,Lambeth,1979.0,69.2,0.0,Low,Damaged,1420.0
2024-01-20 20:00:00,London,Winter,10.4,99.0,9.7,35.4,Clear,1015.6,Southwark,1933.0,100.9,0.0,Low,Wet,5813.0
2024-03-25 16:00:00,London,Spring,22.0,,,21.7,Clear,961.7,Lambeth,1333.0,80.1,0.0,Low,Snowy,8510.0
2024-01-02 04:00:00,London,Winter,6.5,97.0,9.6,14.8,Clear,1015.8,Lambeth,1526.0,42.6,0.0,Low,Snowy,2590.0
2024-07-01 13:00:00,London,Summer,18.1,32.0,2.0,28.9,Clear,1016.7,Camden,992.0,111.9,0.0,Low,Dry,4120.0
2024-06-07 18:00:00,London,Summer,15.2,67.0,8.0,18.8,Fog,1009.5,Islington,1704.0,41.3,0.0,Low,Damaged,7273.0
2024-05-25 07:00:00,London,Spring,5.3,52.0,3.0,9.1,Clear,1019.4,Westminster,4417.0,34.6,,Medium,Wet,2264.0
2024-02-24 01:00:00,London,Winter,8.3,74.0,25.0,48.7,Storm,956.4,Islington,667.0,62.3,1.0,Low,Snowy,6158.0
2024-06-26 23:00:00,London,Summer,21.1,62.0,6.9,5.7,Clear,959.3,Westminster,1828.0,94.6,0.0,Low,Snowy,7407.0
2024-02-01 14:00:00,London,Winter,3.3,96.0,20.0,35.4,Clear,988.6,Westminster,1779.0,106.5,0.0,Low,Snowy,20000.0
2024-01-11 10:00:00,London,Winter,13.9,97.0,25.7,5.6,Rain,952.4,Lambeth,104.0,0.0,0.0,Low,Snowy,5127.0
2024-04-12 13:00:00,London,Spring,12.3,64.0,5.0,25.8,Clear,1049.8,Greenwich,866.0,66.7,0.0,Low,Dry,4873.0
2024-01-23 17:00:00,London,Winter,4.4,86.0,25.0,2.9,Rain,995.7,Southwark,1641.0,69.2,0.0,Low,Wet,8843.0
2024-05-15 01:00:00,London,Spring,8.4,74.0,8.9,7.0,Storm,1042.7,Chelsea,386.0,87.5,0.0,Low,Snowy,7485.0
2024-01-31 18:00:00,London,Winter,7.3,75.0,12.8,3.8,Clear,964.3,Greenwich,3565.0,23.0,0.0,Medium,Damaged,2223.0
2024-01-13 22:00:00,London,Winter,1.9,80.0,11.3,58.2,Snow,975.1,Camden,1285.0,111.8,0.0,Low,Wet,
2024-05-26 17:00:00,London,Spring,19.4,41.0,7.2,66.3,Clear,1044.4,Camden,4696.0,21.3,1.0,High,Snowy,7044.0
2024-05-02 13:00:00,London,Spring,11.0,34.0,9.6,,Clear,996.4,Islington,623.0,119.9,0.0,Low,Dry,4428.0
2024-02-17 03:00:00,London,Winter,11.5,97.0,4.9,42.1,Rain,977.9,Chelsea,709.0,69.4,0.0,Low,Wet,1622.0
2024-03-01 09:00:00,London,Spring,22.4,28.0,5.1,,Rain,1024.3,Southwark,3308.0,16.7,0.0,Medium,Snowy,4049.0
2024-01-01 15:00:00,London,Winter,9.9,72.0,18.4,77.6,Fog,1037.8,Lambeth,306.0,87.4,0.0,Low,Dry,4911.0
2024-04-25 09:00:00,London,Spring,12.5,24.0,0.1,27.5,Rain,1039.7,Westminster,2463.0,57.7,0.0,Low,Dry,8449.0
2024-05-24 12:00:00,London,Spring,12.4,79.0,7.5,56.0,Clear,1041.8,Camden,1995.0,74.1,0.0,Low,Dry,379.0
2024-02-08 08:00:00,London,Winter,14.6,67.0,17.9,59.1,Clear,983.5,Islington,1784.0,48.4,0.0,Low,Snowy,2871.0
2024-02-27 04:00:00,London,Winter,10.8,80.0,17.6,68.8,Rain,1015.1,Kensington,1564.0,55.6,0.0,Low,Damaged,1531.0
2024-05-29 11:00:00,London,Spring,13.0,33.0,3.3,47.7,Storm,1041.7,Greenwich,1351.0,44.7,0.0,Low,Wet,6755.0
2024-04-16 00:00:00,London,Spring,22.3,47.0,0.8,48.0,Clear,970.0,Camden,929.0,49.1,0.0,Low,Wet,723.0
2024-06-13 23:00:00,London,Summer,11.5,66.0,6.4,33.3,Clear,1003.1,Hackney,814.0,65.1,0.0,Low,Wet,3431.0
2024-01-16 03:00:00,London,Winter,14.5,95.0,16.2,74.3,Fog,1014.7,Camden,1787.0,79.8,0.0,Low,Wet,1888.0
2024-02-19 18:00:00,London,Winter,0.2,61.0,19.3,11.1,Rain,1042.8,Westminster,2070.0,100.0,0.0,Low,Damaged,9235.0
2024-04-28 20:00:00,London,Spring,12.1,,4.7,36.4,Clear,1049.9,Greenwich,1610.0,56.6,0.0,Low,Damaged,1472.0
2024-02-16 17:00:00,London,Winter,-3.7,69.0,8.0,22.7,Snow,990.1,Camden,3786.0,27.4,0.0,Medium,Damaged,720.0
2024-04-03 03:00:00,London,Spring,17.4,,3.9,79.7,Rain,1003.4,Hackney,1646.0,,0.0,Low,Wet,750.0
2024-04-21 03:00:00,London,Spring,23.4,71.0,0.3,67.0,Clear,1009.0,Southwark,199.0,81.8,0.0,Low,Damaged,5187.0
2024-02-19 06:00:00,London,Winter,-1.3,77.0,23.7,67.6,Clear,1029.9,Camden,1827.0,87.6,0.0,Low,Snowy,
2024-07-02 02:00:00,London,Summer,17.1,78.0,3.1,23.5,Rain,1036.9,Hackney,1667.0,40.2,0.0,Low,Snowy,6129.0
2024-07-06 20:00:00,London,Summer,21.4,,3.8,9.6,Clear,1039.9,Westminster,998.0,102.6,0.0,Low,Damaged,
2024-01-26 14:00:00,London,Winter,2.2,76.0,23.8,56.8,Snow,1039.8,Chelsea,957.0,84.3,0.0,Low,Dry,5364.0
2024-03-02 02:00:00,London,Spring,13.5,54.0,4.1,5.6,Clear,1040.6,Kensington,1777.0,47.6,0.0,Low,Damaged,9929.0
2024-01-17 17:00:00,London,Winter,3.4,83.0,1.7,77.3,Snow,982.0,Camden,1488.0,44.0,1.0,Low,Snowy,781.0
2024-05-06 18:00:00,London,Spring,20.4,49.0,8.0,77.4,Rain,1032.8,Kensington,2089.0,52.4,0.0,Low,Snowy,8731.0
2024-04-10 19:00:00,London,Spring,12.7,74.0,7.3,38.9,Clear,953.5,Camden,1664.0,44.4,0.0,Low,Dry,5255.0
2024-06-26 22:00:00,London,Summer,25.7,52.0,2.0,,Clear,966.3,Camden,490.0,108.6,,Low,Wet,20000.0
2024-07-16 14:00:00,London,Summer,14.0,73.0,5.5,76.0,Clear,967.3,Hackney,1434.0,66.4,0.0,Low,Wet,7378.0
2024-04-20 01:00:00,London,Spring,7.0,50.0,0.4,13.3,Rain,965.4,Southwark,685.0,78.4,0.0,Low,Dry,5675.0
2024-06-26 12:00:00,London,Summer,20.6,30.0,6.8,41.2,Clear,969.7,Southwark,1694.0,72.9,0.0,Low,Dry,8747.0
2024-01-31 06:00:00,London,Winter,10.4,80.0,23.9,34.1,Rain,1029.2,Camden,1579.0,59.1,0.0,Low,Wet,7562.0
2024-02-04 10:00:00,London,Winter,-3.4,79.0,25.6,35.4,Clear,1027.2,Camden,279.0,113.4,0.0,Low,Dry,5332.0
2024-02-04 10:00:00,London,Winter,-3.4,79.0,25.6,35.4,Clear,1027.2,Camden,279.0,113.4,0.0,Low,Dry,5332.0
2024-03-04 09:00:00,London,Spring,8.3,25.0,8.3,18.9,Snow,1046.9,Camden,10000.0,24.8,0.0,Medium,Damaged,271.0
2024-05-02 02:00:00,London,Spring,24.4,62.0,1.9,48.6,Clear,1026.5,Chelsea,230.0,104.5,0.0,Low,Damaged,2680.0
2024-01-27 04:00:00,London,Winter,7.3,97.0,1.1,18.0,Fog,1047.7,Southwark,628.0,90.3,0.0,Low,Damaged,8176.0
2024-06-09 13:00:00,London,Summer,16.7,42.0,7.4,42.8,Clear,1011.4,Islington,967.0,64.4,0.0,Low,Wet,7051.0
2024-01-17 06:00:00,London,Winter,3.4,73.0,16.8,42.4,Fog,,Lambeth,314.0,65.8,0.0,Low,Snowy,6725.0
2024-01-29 00:00:00,London,Winter,8.9,81.0,12.4,45.4,Rain,952.9,Kensington,778.0,84.2,0.0,Low,Dry,341.0
2024-06-15 06:00:00,London,Summer,25.8,78.0,1.5,58.4,Snow,959.6,Lambeth,467.0,46.3,0.0,Low,Wet,7512.0
2024-01-17 16:00:00,London,Winter,11.8,,4.6,41.9,Clear,967.0,Greenwich,1850.0,114.8,0.0,Low,Snowy,3161.0
2024-05-19 23:00:00,London,Spring,21.4,64.0,5.2,47.2,Clear,974.3,Hackney,210.0,47.8,0.0,Low,Wet,1511.0
2024-01-02 22:00:00,London,Winter,3.9,99.0,19.6,69.5,Clear,962.5,Islington,1888.0,52.1,0.0,Low,Damaged,936.0
2024-04-27 20:00:00,London,Spring,8.9,58.0,7.2,17.3,Clear,1039.9,Hackney,1748.0,43.9,0.0,Low,Snowy,
2024-05-31 18:00:00,London,Spring,22.8,34.0,4.6,76.6,Rain,990.8,Southwark,3265.0,10.4,2.0,Medium,Snowy,6811.0
2024-06-04 06:00:00,London,Summer,19.9,100.0,0.0,,Storm,1010.5,Kensington,893.0,49.8,0.0,Low,Damaged,8948.0
2024-04-20 03:00:00,London,Spring,20.1,51.0,50.0,2.9,Rain,999.5,Camden,909.0,89.5,0.0,Low,Dry,1428.0
2024-04-10 21:00:00,London,Spring,19.0,22.0,2.9,48.0,Clear,962.1,Greenwich,1217.0,103.8,0.0,Low,Wet,5004.0
2024-03-13 22:00:00,London,Spring,14.4,58.0,1.7,60.9,Clear,969.5,Lambeth,945.0,62.6,0.0,Low,Snowy,8847.0
2024-01-15 02:00:00,London,Winter,11.6,62.0,17.0,12.9,Clear,1044.0,Greenwich,1875.0,61.9,0.0,Low,Wet,3290.0
2024-01-09 23:00:00,London,Winter,10.4,74.0,16.8,19.2,Snow,1032.6,Westminster,795.0,,0.0,Low,Damaged,691.0
2024-02-25 21:00:00,London,Winter,3.8,81.0,7.4,28.0,Snow,952.1,Hackney,1761.0,45.7,0.0,Low,Damaged,7187.0
2024-07-19 07:00:00,London,Summer,16.7,,7.6,3.2,Rain,975.9,Greenwich,1512.0,58.2,0.0,Low,Damaged,9315.0
2024-06-11 06:00:00,London,Summer,34.9,63.0,3.8,65.1,Rain,953.4,Kensington,409.0,59.3,0.0,Low,Damaged,4323.0
2024-01-14 17:00:00,London,Winter,3.3,63.0,20.3,62.6,Rain,1018.3,Chelsea,1440.0,81.3,1.0,Low,Dry,6757.0
2024-05-05 04:00:00,London,Spring,13.7,29.0,8.1,23.3,Rain,955.2,Islington,1899.0,69.8,0.0,Low,Dry,2221.0
2024-05-09 19:00:00,London,Spring,23.4,33.0,2.9,50.9,Clear,950.5,Hackney,2908.0,91.7,0.0,Low,Snowy,4411.0
2024-04-06 18:00:00,London,Spring,21.1,34.0,4.8,32.4,Fog,970.0,Camden,4932.0,31.4,0.0,Medium,Dry,801.0
2024-05-27 21:00:00,London,Spring,6.8,53.0,7.7,150.0,Rain,1028.8,Kensington,291.0,116.9,0.0,Low,Dry,9832.0
2024-03-01 18:00:00,London,Spring,10.0,50.0,5.1,39.5,Clear,955.2,Westminster,4265.0,26.0,2.0,High,Dry,9623.0
2024-01-08 03:00:00,London,Winter,12.5,77.0,15.5,16.8,Rain,1035.1,Kensington,1461.0,49.5,0.0,Low,Snowy,1044.0
2024-05-28 17:00:00,London,Spring,11.4,24.0,9.5,38.3,Clear,956.7,Greenwich,1287.0,117.7,2.0,Low,Wet,2201.0
2024-06-27 15:00:00,London,Summer,33.1,22.0,4.6,78.7,Clear,1041.5,Hackney,1735.0,52.9,0.0,Low,Snowy,8786.0
2024-06-29 11:00:00,London,Summer,23.3,58.0,8.8,55.9,Clear,983.0,Islington,816.0,47.1,0.0,Low,Wet,4422.0
2024-02-09 02:00:00,London,Winter,-3.7,92.0,17.2,5.1,Rain,984.1,Chelsea,356.0,58.3,0.0,Low,Damaged,2878.0
2024-01-03 12:00:00,London,Winter,0.4,92.0,10.4,46.4,Storm,1046.5,Southwark,1488.0,,0.0,Low,Damaged,3324.0
2024-03-29 08:00:00,London,Spring,21.4,69.0,3.1,,Clear,1032.2,Lambeth,4885.0,30.0,,High,Wet,7473.0
2024-03-04 12:00:00,London,Spring,22.1,29.0,50.0,36.5,Clear,1049.5,Kensington,171.0,76.6,0.0,Low,Snowy,2989.0
2024-01-07 09:00:00,London,Winter,3.7,62.0,7.5,4.2,Rain,970.4,Lambeth,3675.0,,20.0,Medium,Dry,9834.0
2024-01-21 01:00:00,London,Winter,3.3,61.0,19.1,23.1,Clear,1040.5,Greenwich,603.0,66.4,0.0,Low,Damaged,993.0
2024-06-12 08:00:00,London,Summer,32.2,69.0,1.5,39.1,Clear,969.1,Chelsea,4891.0,21.6,0.0,High,Damaged,5510.0
2024-02-01 06:00:00,London,Winter,2.4,68.0,29.7,15.5,Clear,990.5,Southwark,261.0,50.8,0.0,Low,Snowy,9524.0
2024-03-15 09:00:00,London,Spring,22.7,48.0,9.2,13.4,Rain,1039.2,Camden,1201.0,98.4,0.0,Low,Damaged,1071.0
2024-04-22 23:00:00,London,Spring,13.8,62.0,6.0,19.6,Rain,963.9,Greenwich,1792.0,104.1,0.0,Low,Damaged,3371.0
2024-06-26 02:00:00,London,Summer,10.8,23.0,3.6,36.5,Clear,1009.4,Westminster,683.0,88.6,0.0,Low,Wet,9117.0
2024-02-25 13:00:00,London,Winter,0.2,88.0,13.1,58.3,Storm,1042.8,Greenwich,717.0,97.4,0.0,Low,Snowy,2735.0
2024-07-13 22:00:00,London,Summer,28.1,24.0,9.0,45.6,Clear,1029.3,Islington,1948.0,82.7,,Low,Wet,7714.0
2024-04-28 22:00:00,London,Spring,12.0,62.0,6.3,8.8,Clear,999.3,Camden,1161.0,55.0,0.0,Low,Dry,3742.0
2024-01-08 18:00:00,London,Winter,14.0,98.0,22.7,45.5,Rain,996.2,Chelsea,2144.0,52.2,0.0,Low,Snowy,5858.0
2024-01-08 18:00:00,London,Winter,14.0,98.0,22.7,45.5,Rain,996.2,Chelsea,2144.0,52.2,0.0,Low,Snowy,5858.0
2024-02-17 08:00:00,London,Winter,10.0,88.0,5.1,28.9,Clear,964.7,Hackney,4816.0,32.8,2.0,Medium,Snowy,571.0
2024-03-26 18:00:00,London,Spring,25.0,59.0,2.1,14.5,Fog,994.0,Greenwich,3427.0,21.2,1.0,Medium,Wet,3558.0
2024-07-02 17:00:00,London,Summer,33.3,34.0,10.0,56.7,Clear,994.3,Chelsea,1841.0,51.9,0.0,Low,Wet,305.0
2024-01-07 04:00:00,London,Winter,-10.0,76.0,20.9,51.7,Rain,1038.3,Kensington,742.0,119.7,0.0,Low,Dry,5083.0
2024-06-20 20:00:00,London,Summer,14.9,23.0,1.2,12.9,Clear,,Camden,643.0,45.8,0.0,Low,Damaged,3030.0
2024-05-20 03:00:00,London,Spring,5.4,33.0,5.7,30.9,Clear,964.4,Camden,1673.0,81.8,0.0,Low,Snowy,1257.0
2024-04-29 10:00:00,London,Spring,13.7,70.0,0.8,57.9,Rain,984.9,Westminster,477.0,43.7,0.0,Low,Dry,6879.0
2024-06-06 08:00:00,London,Summer,31.1,37.0,4.3,9.9,Clear,981.8,Chelsea,4424.0,14.6,0.0,High,Snowy,
2024-02-27 18:00:00,London,Winter,2.3,77.0,6.5,48.6,Rain,965.2,Islington,3682.0,35.6,0.0,Medium,Damaged,8564.0
2024-07-26 00:00:00,London,Summer,10.2,24.0,2.7,9.7,Storm,958.9,Southwark,498.0,56.3,0.0,Low,Damaged,5923.0
2024-07-16 02:00:00,London,Summer,26.2,21.0,6.9,71.5,Storm,1034.1,Greenwich,467.0,63.3,0.0,Low,Damaged,589.0
2024-05-03 17:00:00,London,Spring,9.9,37.0,5.2,69.8,Rain,,Southwark,2078.0,99.8,0.0,Low,Dry,3200.0
2024-07-09 13:00:00,London,Summer,12.6,33.0,6.5,30.9,Snow,956.5,Islington,192.0,87.3,0.0,Low,Damaged,4275.0
2024-03-12 04:00:00,London,Spring,14.0,46.0,9.7,79.5,Storm,1033.6,Chelsea,666.0,43.5,0.0,Low,Damaged,1471.0
2024-05-03 01:00:00,London,Spring,20.5,31.0,1.1,77.7,Clear,1011.2,Lambeth,1026.0,59.2,0.0,Low,Snowy,9345.0
2024-01-19 22:00:00,London,Winter,-2.5,73.0,22.5,61.2,Snow,969.0,Islington,167.0,101.1,0.0,Low,Damaged,3557.0
2024-07-04 22:00:00,London,Summer,25.7,68.0,8.1,27.1,Rain,1012.0,Hackney,1991.0,59.6,,Low,Dry,2302.0
2024-06-17 20:00:00,London,Summer,14.8,62.0,8.2,3.8,Storm,1026.2,Islington,994.0,41.8,0.0,Low,Damaged,9154.0
2024-03-08 14:00:00,London,Spring,13.9,56.0,9.0,55.0,Clear,1050.0,Southwark,1586.0,60.8,0.0,Low,Snowy,1466.0
2024-07-11 02:00:00,London,Summer,25.4,29.0,3.1,13.5,Fog,991.5,Southwark,1153.0,46.4,0.0,Low,Dry,7588.0
2024-01-02 16:00:00,London,Winter,-0.2,85.0,21.3,45.6,Clear,1007.6,Islington,432.0,100.0,0.0,Low,Damaged,4037.0
2024-01-02 16:00:00,London,Winter,-0.2,85.0,21.3,45.6,Clear,1007.6,Islington,432.0,100.0,0.0,Low,Damaged,4037.0
2024-03-28 01:00:00,London,Spring,21.4,100.0,5.3,75.4,Rain,1049.2,Chelsea,137.0,99.0,0.0,Low,Wet,704.0
2024-06-12 12:00:00,London,Summer,16.5,27.0,3.4,35.5,Clear,1003.5,Chelsea,621.0,103.9,0.0,Low,Wet,4825.0
2024-03-31 15:00:00,London,Spring,18.8,77.0,1.1,14.7,Clear,1032.5,Chelsea,398.0,97.5,0.0,Low,Damaged,5274.0
2024-01-04 02:00:00,London,Winter,2.1,100.0,4.8,38.1,Snow,980.5,Greenwich,563.0,46.8,0.0,Low,Damaged,
2024-06-24 11:00:00,London,Summer,16.7,21.0,3.6,15.6,Clear,955.9,Lambeth,146.0,112.0,0.0,Low,Damaged,4451.0
2024-05-12 12:00:00,London,Spring,15.8,43.0,7.4,13.8,Fog,1016.6,Kensington,592.0,83.9,0.0,Low,Damaged,4628.0
2024-03-27 12:00:00,London,Spring,16.6,74.0,0.1,59.0,Clear,999.8,Camden,1094.0,52.5,0.0,Low,Snowy,7269.0
2024-01-19 09:00:00,London,Winter,-4.1,85.0,8.1,71.7,Clear,1007.3,Southwark,2290.0,57.3,0.0,Low,Damaged,3790.0
2024-03-26 11:00:00,London,Spring,18.2,28.0,7.9,67.3,Clear,976.9,Kensington,1870.0,72.0,0.0,Low,Wet,3642.0
2024-04-15 21:00:00,London,Spring,13.3,20.0,5.2,49.5,Fog,1025.2,Camden,1544.0,90.5,0.0,Low,Damaged,9977.0
2024-02-24 05:00:00,London,Winter,7.0,79.0,29.9,49.8,Snow,1014.0,Chelsea,1575.0,100.4,0.0,Low,Wet,6553.0
2024-02-24 08:00:00,London,Winter,10.0,78.0,5.3,22.6,Clear,980.7,Lambeth,2357.0,67.1,,High,Snowy,8603.0
2024-01-10 20:00:00,London,Winter,0.1,61.0,16.7,79.6,Snow,990.5,Chelsea,1722.0,81.6,0.0,Low,Snowy,1204.0
